",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
737,water_potability.csv,Labels,0.6,Potability,QuadraticDiscriminantAnalysis,0.2729,0.4354,0.3388,0.2085,0.2582
738,water_potability.csv,Labels,0.6,Potability,AdaBoostClassifier,0.3277,0.4535,0.3592,0.2366,0.2853
739,water_potability.csv,Labels,0.6,Potability,CatBoostClassifier,0.3232,0.4732,0.3592,0.2347,0.2839
740,water_potability.csv,Labels,0.6,Potability,ExtraTreesClassifier,0.3247,0.4491,0.3224,0.2219,0.2629
741,water_potability.csv,Labels,0.6,Potability,KNeighborsClassifier,0.4512,0.4893,0.449,0.3284,0.3793
742,water_potability.csv,Labels,0.6,Potability,SVC,0.3765,0.4905,1.0,0.3746,0.5451
743,water_potability.csv,Labels,0.6,Potability,DummyClassifier,0.3735,0.5,1.0,0.3735,0.5438
744,water_potability.csv,Labels,0.6,Potability,GaussianProcessClassifier,0.4802,0.5,0.4571,0.35,0.3965
745,water_potability.csv,Labels,0.6,Potability,DecisionTreeClassifier,0.4177,0.5,0.3959,0.2931,0.3368
746,water_potability.csv,Labels,0.6,Potability,SGDClassifier,0.3735,,1.0,0.3735,0.5438
747,water_potability.csv,Labels,0.6,Potability,MLPClassifier,0.372,0.3838,0.9837,0.3713,0.5391
748,water_potability.csv,Labels,0.8,Potability,CatBoostClassifier,0.1646,0.4044,0.249,0.1435,0.1821
749,water_potability.csv,Labels,0.8,Potability,LogisticRegression,0.1418,0.3966,0.2082,0.1214,0.1534
750,water_potability.csv,Labels,0.8,Potability,RidgeClassifier,0.1402,,0.2041,0.1193,0.1506
751,water_potability.csv,Labels,0.8,Potability,LinearDiscriminantAnalysis,0.1402,0.4003,0.2041,0.1193,0.1506
752,water_potability.csv,Labels,0.8,Potability,GradientBoostingClassifier,0.1723,0.3882,0.2245,0.1348,0.1685
753,water_potability.csv,Labels,0.8,Potability,QuadraticDiscriminantAnalysis,0.1585,0.4464,0.2327,0.1354,0.1712
754,water_potability.csv,Labels,0.8,Potability,GaussianNB,0.154,0.4624,0.2122,0.1256,0.1578
755,water_potability.csv,Labels,0.8,Potability,ExtraTreesClassifier,0.1631,0.3893,0.2449,0.1415,0.1794
756,water_potability.csv,Labels,0.8,Potability,RandomForestClassifier,0.1707,0.4043,0.2163,0.1309,0.1631
757,water_potability.csv,Labels,0.8,Potability,AdaBoostClassifier,0.2012,0.4098,0.2571,0.1556,0.1938
758,water_potability.csv,Labels,0.8,Potability,DecisionTreeClassifier,0.3506,0.5,0.3429,0.2407,0.2828
759,water_potability.csv,Labels,0.8,Potability,KNeighborsClassifier,0.3902,0.4648,0.5224,0.3114,0.3902
760,water_potability.csv,Labels,0.8,Potability,DummyClassifier,0.3735,0.5,1.0,0.3735,0.5438
761,water_potability.csv,Labels,0.8,Potability,SVC,0.3735,0.5027,1.0,0.3735,0.5438
762,water_potability.csv,Labels,0.8,Potability,GaussianProcessClassifier,0.4345,0.5,0.498,0.3297,0.3967
763,water_potability.csv,Labels,0.8,Potability,SGDClassifier,0.3735,,1.0,0.3735,0.5438
764,water_potability.csv,Labels,0.8,Potability,MLPClassifier,0.372,0.4073,0.9959,0.3725,0.5422
765,water_potability.csv,Outlier,0.2,ph,GradientBoostingClassifier,0.8537,0.3871,0.8286,0.7899,0.8088
766,water_potability.csv,Outlier,0.2,ph,CatBoostClassifier,0.8613,0.4166,0.8286,0.8056,0.8169
767,water_potability.csv,Outlier,0.2,ph,RandomForestClassifier,0.8628,0.4005,0.8245,0.8112,0.8178
768,water_potability.csv,Outlier,0.2,ph,ExtraTreesClassifier,0.8491,0.3738,0.8,0.7967,0.7984
769,water_potability.csv,Outlier,0.2,ph,AdaBoostClassifier,0.8613,0.3877,0.8286,0.8056,0.8169
770,water_potability.csv,Outlier,0.2,ph,GaussianNB,0.7927,0.4066,0.7102,0.728,0.719
771,water_potability.csv,Outlier,0.2,ph,QuadraticDiscriminantAnalysis,0.7896,0.3898,0.6857,0.7336,0.7089
772,water_potability.csv,Outlier,0.2,ph,LogisticRegression,0.7988,0.3916,0.6735,0.7604,0.7143
773,water_potability.csv,Outlier,0.2,ph,RidgeClassifier,0.8003,,0.6776,0.7615,0.7171
774,water_potability.csv,Outlier,0.2,ph,LinearDiscriminantAnalysis,0.7988,0.3988,0.6816,0.7557,0.7167
775,water_potability.csv,Outlier,0.2,ph,DecisionTreeClassifier,0.8186,0.5,0.7673,0.752,0.7596
776,water_potability.csv,Outlier,0.2,ph,KNeighborsClassifier,0.6448,0.4502,0.5061,0.5254,0.5156
777,water_potability.csv,Outlier,0.2,ph,GaussianProcessClassifier,0.6311,0.5,0.5265,0.5059,0.516
778,water_potability.csv,Outlier,0.2,ph,SVC,0.6265,0.5188,0.0,0.0,0.0
779,water_potability.csv,Outlier,0.2,ph,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
780,water_potability.csv,Outlier,0.2,ph,MLPClassifier,0.5213,0.5211,0.6857,0.4148,0.5169
781,water_potability.csv,Outlier,0.2,ph,SGDClassifier,0.6265,,0.0,0.0,0.0
782,water_potability.csv,Outlier,0.4,ph,RandomForestClassifier,0.8506,0.3861,0.7878,0.8075,0.7975
783,water_potability.csv,Outlier,0.4,ph,GradientBoostingClassifier,0.8399,0.3759,0.8,0.7778,0.7887
784,water_potability.csv,Outlier,0.4,ph,CatBoostClassifier,0.8491,0.3931,0.8082,0.792,0.8
785,water_potability.csv,Outlier,0.4,ph,ExtraTreesClassifier,0.8384,0.3431,0.7592,0.7983,0.7782
786,water_potability.csv,Outlier,0.4,ph,AdaBoostClassifier,0.8445,0.3728,0.8082,0.7826,0.7952
787,water_potability.csv,Outlier,0.4,ph,LogisticRegression,0.7683,0.3967,0.6408,0.7104,0.6738
788,water_potability.csv,Outlier,0.4,ph,RidgeClassifier,0.7683,,0.6449,0.7085,0.6752
789,water_potability.csv,Outlier,0.4,ph,LinearDiscriminantAnalysis,0.7698,0.3994,0.649,0.7098,0.678
790,water_potability.csv,Outlier,0.4,ph,GaussianNB,0.7713,0.4049,0.6531,0.7111,0.6809
791,water_potability.csv,Outlier,0.4,ph,QuadraticDiscriminantAnalysis,0.7652,0.394,0.6327,0.7078,0.6681
792,water_potability.csv,Outlier,0.4,ph,DecisionTreeClassifier,0.8095,0.5,0.7837,0.7273,0.7544
793,water_potability.csv,Outlier,0.4,ph,KNeighborsClassifier,0.6433,0.4499,0.502,0.5234,0.5125
794,water_potability.csv,Outlier,0.4,ph,GaussianProcessClassifier,0.6296,0.5,0.5265,0.5039,0.515
795,water_potability.csv,Outlier,0.4,ph,SVC,0.6265,0.5296,0.0,0.0,0.0
796,water_potability.csv,Outlier,0.4,ph,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
797,water_potability.csv,Outlier,0.4,ph,MLPClassifier,0.5,0.5232,0.698,0.4024,0.5104
798,water_potability.csv,Outlier,0.4,ph,SGDClassifier,0.6265,,0.0,0.0,0.0
799,water_potability.csv,Outlier,0.6,ph,GradientBoostingClassifier,0.8445,0.3886,0.8041,0.7849,0.7944
800,water_potability.csv,Outlier,0.6,ph,CatBoostClassifier,0.846,0.3697,0.7878,0.7975,0.7926
801,water_potability.csv,Outlier,0.6,ph,RandomForestClassifier,0.8399,0.3721,0.7796,0.7893,0.7844
802,water_potability.csv,Outlier,0.6,ph,ExtraTreesClassifier,0.8399,0.3498,0.7306,0.8211,0.7732
803,water_potability.csv,Outlier,0.6,ph,AdaBoostClassifier,0.8323,0.3428,0.7429,0.7948,0.7679
804,water_potability.csv,Outlier,0.6,ph,RidgeClassifier,0.753,,0.6163,0.6895,0.6509
805,water_potability.csv,Outlier,0.6,ph,LogisticRegression,0.7561,0.4046,0.6245,0.6923,0.6567
806,water_potability.csv,Outlier,0.6,ph,LinearDiscriminantAnalysis,0.7561,0.4056,0.6245,0.6923,0.6567
807,water_potability.csv,Outlier,0.6,ph,GaussianNB,0.7637,0.404,0.6327,0.7045,0.6667
808,water_potability.csv,Outlier,0.6,ph,QuadraticDiscriminantAnalysis,0.7561,0.3985,0.6163,0.6959,0.6537
809,water_potability.csv,Outlier,0.6,ph,DecisionTreeClassifier,0.7942,0.5,0.7306,0.7218,0.7262
810,water_potability.csv,Outlier,0.6,ph,KNeighborsClassifier,0.6448,0.4499,0.5061,0.5254,0.5156
811,water_potability.csv,Outlier,0.6,ph,GaussianProcessClassifier,0.6296,0.5,0.5265,0.5039,0.515
812,water_potability.csv,Outlier,0.6,ph,SVC,0.6265,0.5288,0.0,0.0,0.0
813,water_potability.csv,Outlier,0.6,ph,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
814,water_potability.csv,Outlier,0.6,ph,MLPClassifier,0.503,0.5208,0.6939,0.4038,0.5105
815,water_potability.csv,Outlier,0.6,ph,SGDClassifier,0.6265,,0.0,0.0,0.0
816,water_potability.csv,Outlier,0.8,ph,GradientBoostingClassifier,0.8399,0.3723,0.7714,0.7941,0.7826
817,water_potability.csv,Outlier,0.8,ph,LogisticRegression,0.7515,0.4081,0.6163,0.6864,0.6495
818,water_potability.csv,Outlier,0.8,ph,RidgeClassifier,0.75,,0.6082,0.6866,0.645
819,water_potability.csv,Outlier,0.8,ph,LinearDiscriminantAnalysis,0.7485,0.4095,0.6082,0.6835,0.6436
820,water_potability.csv,Outlier,0.8,ph,ExtraTreesClassifier,0.8018,0.3609,0.6857,0.7602,0.721
821,water_potability.csv,Outlier,0.8,ph,CatBoostClassifier,0.8247,0.3558,0.7347,0.7826,0.7579
822,water_potability.csv,Outlier,0.8,ph,GaussianNB,0.7622,0.4048,0.6245,0.7051,0.6623
823,water_potability.csv,Outlier,0.8,ph,AdaBoostClassifier,0.8216,0.3766,0.7633,0.7602,0.7617
824,water_potability.csv,Outlier,0.8,ph,QuadraticDiscriminantAnalysis,0.7485,0.3972,0.6,0.6869,0.6405
825,water_potability.csv,Outlier,0.8,ph,RandomForestClassifier,0.7698,0.356,0.6408,0.7136,0.6753
826,water_potability.csv,Outlier,0.8,ph,DecisionTreeClassifier,0.6616,0.5,0.5469,0.5469,0.5469
827,water_potability.csv,Outlier,0.8,ph,KNeighborsClassifier,0.6448,0.4499,0.5061,0.5254,0.5156
828,water_potability.csv,Outlier,0.8,ph,GaussianProcessClassifier,0.628,0.5,0.5265,0.5019,0.5139
829,water_potability.csv,Outlier,0.8,ph,SVC,0.6265,0.5279,0.0,0.0,0.0
830,water_potability.csv,Outlier,0.8,ph,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
831,water_potability.csv,Outlier,0.8,ph,MLPClassifier,0.5152,0.5063,0.6449,0.4062,0.4984
832,water_potability.csv,Outlier,0.8,ph,SGDClassifier,0.3735,,1.0,0.3735,0.5438
833,water_potability.csv,Outlier,0.2,Hardness,GradientBoostingClassifier,0.8384,0.3829,0.7673,0.7932,0.7801
834,water_potability.csv,Outlier,0.2,Hardness,CatBoostClassifier,0.8262,0.3673,0.7429,0.7811,0.7615
835,water_potability.csv,Outlier,0.2,Hardness,RandomForestClassifier,0.7805,0.3818,0.6776,0.7186,0.6975
836,water_potability.csv,Outlier,0.2,Hardness,AdaBoostClassifier,0.8201,0.3403,0.7061,0.79,0.7457
837,water_potability.csv,Outlier,0.2,Hardness,ExtraTreesClassifier,0.8034,0.3474,0.6939,0.7589,0.7249
838,water_potability.csv,Outlier,0.2,Hardness,LogisticRegression,0.7104,0.3824,0.5224,0.6368,0.574
839,water_potability.csv,Outlier,0.2,Hardness,GaussianNB,0.7119,0.4022,0.5755,0.6239,0.5987
840,water_potability.csv,Outlier,0.2,Hardness,RidgeClassifier,0.7073,,0.5143,0.6332,0.5676
841,water_potability.csv,Outlier,0.2,Hardness,LinearDiscriminantAnalysis,0.7104,0.3852,0.5224,0.6368,0.574
842,water_potability.csv,Outlier,0.2,Hardness,QuadraticDiscriminantAnalysis,0.7027,0.385,0.5592,0.6116,0.5842
843,water_potability.csv,Outlier,0.2,Hardness,KNeighborsClassifier,0.6509,0.4634,0.5347,0.5325,0.5336
844,water_potability.csv,Outlier,0.2,Hardness,DecisionTreeClassifier,0.6784,0.5,0.6041,0.5649,0.5838
845,water_potability.csv,Outlier,0.2,Hardness,GaussianProcessClassifier,0.6159,0.5,0.5306,0.4869,0.5078
846,water_potability.csv,Outlier,0.2,Hardness,SVC,0.6265,0.5443,0.0,0.0,0.0
847,water_potability.csv,Outlier,0.2,Hardness,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
848,water_potability.csv,Outlier,0.2,Hardness,MLPClassifier,0.4756,0.5171,0.7469,0.3935,0.5155
849,water_potability.csv,Outlier,0.2,Hardness,SGDClassifier,0.628,,0.0041,1.0,0.0081
850,water_potability.csv,Outlier,0.4,Hardness,GradientBoostingClassifier,0.8521,0.369,0.7796,0.8162,0.7975
851,water_potability.csv,Outlier,0.4,Hardness,CatBoostClassifier,0.8293,0.3558,0.7347,0.793,0.7627
852,water_potability.csv,Outlier,0.4,Hardness,ExtraTreesClassifier,0.8064,0.3292,0.6653,0.7837,0.7196
853,water_potability.csv,Outlier,0.4,Hardness,RandomForestClassifier,0.7851,0.3729,0.6653,0.7342,0.6981
854,water_potability.csv,Outlier,0.4,Hardness,AdaBoostClassifier,0.8247,0.3464,0.751,0.7731,0.7619
855,water_potability.csv,Outlier,0.4,Hardness,LogisticRegression,0.6951,0.3965,0.5061,0.6108,0.5536
856,water_potability.csv,Outlier,0.4,Hardness,QuadraticDiscriminantAnalysis,0.6829,0.3914,0.498,0.5894,0.5398
857,water_potability.csv,Outlier,0.4,Hardness,RidgeClassifier,0.6936,,0.502,0.6089,0.5503
858,water_potability.csv,Outlier,0.4,Hardness,LinearDiscriminantAnalysis,0.6905,0.3986,0.5061,0.6019,0.5499
859,water_potability.csv,Outlier,0.4,Hardness,GaussianNB,0.6875,0.3999,0.5061,0.5962,0.5475
860,water_potability.csv,Outlier,0.4,Hardness,DecisionTreeClassifier,0.6784,0.5,0.6286,0.562,0.5934
861,water_potability.csv,Outlier,0.4,Hardness,KNeighborsClassifier,0.6402,0.4419,0.5061,0.5188,0.5124
862,water_potability.csv,Outlier,0.4,Hardness,SVC,0.6265,0.533,0.0,0.0,0.0
863,water_potability.csv,Outlier,0.4,Hardness,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
864,water_potability.csv,Outlier,0.4,Hardness,GaussianProcessClassifier,0.6174,0.5,0.502,0.4881,0.495
865,water_potability.csv,Outlier,0.4,Hardness,MLPClassifier,0.404,0.5228,0.8694,0.3724,0.5214
866,water_potability.csv,Outlier,0.4,Hardness,SGDClassifier,0.375,,1.0,0.374,0.5444
867,water_potability.csv,Outlier,0.6,Hardness,GradientBoostingClassifier,0.8445,0.3716,0.7551,0.815,0.7839
868,water_potability.csv,Outlier,0.6,Hardness,CatBoostClassifier,0.8369,0.3585,0.7388,0.808,0.7719
869,water_potability.csv,Outlier,0.6,Hardness,RidgeClassifier,0.6829,,0.4898,0.5911,0.5357
870,water_potability.csv,Outlier,0.6,Hardness,LinearDiscriminantAnalysis,0.686,0.404,0.498,0.5951,0.5422
871,water_potability.csv,Outlier,0.6,Hardness,LogisticRegression,0.6845,0.4023,0.4939,0.5931,0.539
872,water_potability.csv,Outlier,0.6,Hardness,AdaBoostClassifier,0.8232,0.3439,0.7224,0.7867,0.7532
873,water_potability.csv,Outlier,0.6,Hardness,GaussianNB,0.6829,0.403,0.4939,0.5902,0.5378
874,water_potability.csv,Outlier,0.6,Hardness,ExtraTreesClassifier,0.7957,0.329,0.6694,0.7558,0.71
875,water_potability.csv,Outlier,0.6,Hardness,RandomForestClassifier,0.7927,0.3521,0.6531,0.7583,0.7018
876,water_potability.csv,Outlier,0.6,Hardness,QuadraticDiscriminantAnalysis,0.6723,0.3916,0.4735,0.5743,0.519
877,water_potability.csv,Outlier,0.6,Hardness,KNeighborsClassifier,0.6235,0.4724,0.449,0.4955,0.4711
878,water_potability.csv,Outlier,0.6,Hardness,DecisionTreeClassifier,0.7058,0.5,0.6367,0.6,0.6178
879,water_potability.csv,Outlier,0.6,Hardness,SVC,0.6265,0.5363,0.0,0.0,0.0
880,water_potability.csv,Outlier,0.6,Hardness,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
881,water_potability.csv,Outlier,0.6,Hardness,MLPClassifier,0.3963,0.5156,0.9265,0.3752,0.5341
882,water_potability.csv,Outlier,0.6,Hardness,GaussianProcessClassifier,0.5991,0.5,0.4857,0.4648,0.475
883,water_potability.csv,Outlier,0.6,Hardness,SGDClassifier,0.6265,,0.0,0.0,0.0
884,water_potability.csv,Outlier,0.8,Hardness,RandomForestClassifier,0.7729,0.3414,0.649,0.7162,0.6809
885,water_potability.csv,Outlier,0.8,Hardness,GradientBoostingClassifier,0.8247,0.3588,0.7306,0.7851,0.7569
886,water_potability.csv,Outlier,0.8,Hardness,RidgeClassifier,0.6768,,0.4857,0.5805,0.5289
887,water_potability.csv,Outlier,0.8,Hardness,LogisticRegression,0.6799,0.4071,0.4939,0.5845,0.5354
888,water_potability.csv,Outlier,0.8,Hardness,LinearDiscriminantAnalysis,0.6784,0.4088,0.4939,0.5817,0.5342
889,water_potability.csv,Outlier,0.8,Hardness,GaussianNB,0.6814,0.4038,0.4898,0.5882,0.5345
890,water_potability.csv,Outlier,0.8,Hardness,CatBoostClassifier,0.814,0.3543,0.7224,0.7662,0.7437
891,water_potability.csv,Outlier,0.8,Hardness,ExtraTreesClassifier,0.7942,0.324,0.6327,0.775,0.6966
892,water_potability.csv,Outlier,0.8,Hardness,QuadraticDiscriminantAnalysis,0.6692,0.3949,0.4735,0.5686,0.5167
893,water_potability.csv,Outlier,0.8,Hardness,AdaBoostClassifier,0.8125,0.3231,0.6939,0.7798,0.7343
894,water_potability.csv,Outlier,0.8,Hardness,KNeighborsClassifier,0.6037,0.4674,0.4367,0.4672,0.4515
895,water_potability.csv,Outlier,0.8,Hardness,DecisionTreeClassifier,0.6814,0.5,0.5959,0.5703,0.5828
896,water_potability.csv,Outlier,0.8,Hardness,SVC,0.6265,0.5247,0.0,0.0,0.0
897,water_potability.csv,Outlier,0.8,Hardness,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
898,water_potability.csv,Outlier,0.8,Hardness,MLPClassifier,0.4055,0.5213,0.8816,0.3744,0.5255
899,water_potability.csv,Outlier,0.8,Hardness,GaussianProcessClassifier,0.6021,0.5,0.5102,0.4699,0.4892
900,water_potability.csv,Outlier,0.8,Hardness,SGDClassifier,0.6265,,0.0,0.0,0.0
901,water_potability.csv,Outlier,0.2,Solids,ExtraTreesClassifier,0.8079,0.3242,0.698,0.7668,0.7308
902,water_potability.csv,Outlier,0.2,Solids,RandomForestClassifier,0.779,0.3357,0.6653,0.7212,0.6921
903,water_potability.csv,Outlier,0.2,Solids,CatBoostClassifier,0.8247,0.3597,0.7469,0.7754,0.7609
904,water_potability.csv,Outlier,0.2,Solids,GradientBoostingClassifier,0.8201,0.3559,0.7306,0.7749,0.7521
905,water_potability.csv,Outlier,0.2,Solids,AdaBoostClassifier,0.8171,0.301,0.7061,0.7828,0.7425
906,water_potability.csv,Outlier,0.2,Solids,GaussianNB,0.6692,0.383,0.4408,0.5745,0.4988
907,water_potability.csv,Outlier,0.2,Solids,LogisticRegression,0.6524,0.3854,0.3633,0.5528,0.4384
908,water_potability.csv,Outlier,0.2,Solids,LinearDiscriminantAnalysis,0.654,0.3861,0.3673,0.5556,0.4423
909,water_potability.csv,Outlier,0.2,Solids,RidgeClassifier,0.6494,,0.3551,0.5472,0.4307
910,water_potability.csv,Outlier,0.2,Solids,KNeighborsClassifier,0.6021,0.486,0.4571,0.4667,0.4619
911,water_potability.csv,Outlier,0.2,Solids,QuadraticDiscriminantAnalysis,0.654,0.3698,0.4163,0.5484,0.4733
912,water_potability.csv,Outlier,0.2,Solids,DecisionTreeClassifier,0.6875,0.5,0.5837,0.5813,0.5825
913,water_potability.csv,Outlier,0.2,Solids,SVC,0.6265,0.522,0.0,0.0,0.0
914,water_potability.csv,Outlier,0.2,Solids,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
915,water_potability.csv,Outlier,0.2,Solids,GaussianProcessClassifier,0.6006,0.5,0.5102,0.4682,0.4883
916,water_potability.csv,Outlier,0.2,Solids,MLPClassifier,0.4375,0.4903,0.6776,0.364,0.4736
917,water_potability.csv,Outlier,0.2,Solids,SGDClassifier,0.6265,,0.0,0.0,0.0
918,water_potability.csv,Outlier,0.4,Solids,ExtraTreesClassifier,0.811,0.3056,0.6694,0.7923,0.7257
919,water_potability.csv,Outlier,0.4,Solids,CatBoostClassifier,0.8323,0.3489,0.7388,0.7974,0.7669
920,water_potability.csv,Outlier,0.4,Solids,GradientBoostingClassifier,0.8262,0.3294,0.7633,0.7695,0.7664
921,water_potability.csv,Outlier,0.4,Solids,AdaBoostClassifier,0.8034,0.2874,0.649,0.7871,0.7114
922,water_potability.csv,Outlier,0.4,Solids,RandomForestClassifier,0.8049,0.3246,0.6816,0.7696,0.7229
923,water_potability.csv,Outlier,0.4,Solids,LinearDiscriminantAnalysis,0.6524,0.3819,0.3714,0.5515,0.4439
924,water_potability.csv,Outlier,0.4,Solids,LogisticRegression,0.654,0.3801,0.3673,0.5556,0.4423
925,water_potability.csv,Outlier,0.4,Solids,RidgeClassifier,0.6524,,0.3673,0.5521,0.4412
926,water_potability.csv,Outlier,0.4,Solids,GaussianNB,0.6463,0.3785,0.3714,0.5385,0.4396
927,water_potability.csv,Outlier,0.4,Solids,QuadraticDiscriminantAnalysis,0.6448,0.3635,0.3714,0.5353,0.4386
928,water_potability.csv,Outlier,0.4,Solids,KNeighborsClassifier,0.6143,0.4683,0.4612,0.4829,0.4718
929,water_potability.csv,Outlier,0.4,Solids,SVC,0.6265,0.5115,0.0,0.0,0.0
930,water_potability.csv,Outlier,0.4,Solids,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
931,water_potability.csv,Outlier,0.4,Solids,DecisionTreeClassifier,0.6524,0.5,0.5837,0.5316,0.5564
932,water_potability.csv,Outlier,0.4,Solids,GaussianProcessClassifier,0.6067,0.5,0.5061,0.4751,0.4901
933,water_potability.csv,Outlier,0.4,Solids,MLPClassifier,0.5351,0.5063,0.3429,0.3684,0.3552
934,water_potability.csv,Outlier,0.4,Solids,SGDClassifier,0.6265,,0.0,0.0,0.0
935,water_potability.csv,Outlier,0.6,Solids,ExtraTreesClassifier,0.8171,0.3234,0.6857,0.7962,0.7368
936,water_potability.csv,Outlier,0.6,Solids,CatBoostClassifier,0.8354,0.3479,0.7469,0.7991,0.7722
937,water_potability.csv,Outlier,0.6,Solids,RandomForestClassifier,0.8247,0.3392,0.7184,0.7928,0.7537
938,water_potability.csv,Outlier,0.6,Solids,GradientBoostingClassifier,0.8262,0.3505,0.7347,0.786,0.7595
939,water_potability.csv,Outlier,0.6,Solids,AdaBoostClassifier,0.8079,0.2859,0.6653,0.7874,0.7212
940,water_potability.csv,Outlier,0.6,Solids,RidgeClassifier,0.6463,,0.3592,0.5399,0.4314
941,water_potability.csv,Outlier,0.6,Solids,LinearDiscriminantAnalysis,0.6479,0.3826,0.3714,0.5417,0.4407
942,water_potability.csv,Outlier,0.6,Solids,GaussianNB,0.6433,0.3784,0.3673,0.5325,0.4348
943,water_potability.csv,Outlier,0.6,Solids,LogisticRegression,0.6463,0.3809,0.3673,0.5389,0.4369
944,water_potability.csv,Outlier,0.6,Solids,QuadraticDiscriminantAnalysis,0.6418,0.3762,0.3673,0.5294,0.4337
945,water_potability.csv,Outlier,0.6,Solids,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
946,water_potability.csv,Outlier,0.6,Solids,SVC,0.6265,0.5123,0.0,0.0,0.0
947,water_potability.csv,Outlier,0.6,Solids,SGDClassifier,0.6265,,0.0,0.0,0.0
948,water_potability.csv,Outlier,0.6,Solids,KNeighborsClassifier,0.6128,0.4675,0.4245,0.4793,0.4502
949,water_potability.csv,Outlier,0.6,Solids,DecisionTreeClassifier,0.6799,0.5,0.6204,0.5651,0.5914
950,water_potability.csv,Outlier,0.6,Solids,GaussianProcessClassifier,0.6021,0.5,0.502,0.4695,0.4852
951,water_potability.csv,Outlier,0.6,Solids,MLPClassifier,0.6265,0.4609,0.0,0.0,0.0
952,water_potability.csv,Outlier,0.8,Solids,RandomForestClassifier,0.8262,0.3398,0.7184,0.7964,0.7554
953,water_potability.csv,Outlier,0.8,Solids,CatBoostClassifier,0.8277,0.3469,0.7388,0.787,0.7621
954,water_potability.csv,Outlier,0.8,Solids,GradientBoostingClassifier,0.8323,0.3189,0.751,0.7897,0.7699
955,water_potability.csv,Outlier,0.8,Solids,ExtraTreesClassifier,0.8338,0.3066,0.7184,0.8148,0.7636
956,water_potability.csv,Outlier,0.8,Solids,AdaBoostClassifier,0.8155,0.3176,0.6898,0.7897,0.7364
957,water_potability.csv,Outlier,0.8,Solids,LogisticRegression,0.6341,0.3697,0.351,0.515,0.4175
